review_id,author_id,author_name,title,text,date,review_type
1847141,3374409,Ellis Boyd,Совершенства не существует,"Честно говоря фильмами увлекся относительно недавно, и одним из первых была как раз Шоушенка.

Конечно к тому моменту это было лучшее что я видел, но посмотрев после этого десятки других фильмов пришел к выводу что фильм в котором все события происходят в одном замкнутом помещении никак не может считаться лучшим в мире, хотя это дело вкуса.

При оценивании фильма я учитываю такие компоненты как: Актерский состав, насколько они уместны в данной картине, тем самым проверяется чутье режиссера, насколько хорошо они сыграли свои роли, костюмы, декорации, игра третьих лиц и прочие факторы и практически  мире нет ни одного фильма, который наберет десятки по всем этим компонентам и поэтому когда у меня спрашивают какой самый лучший  фильм в мире, то я отвечаю что такой фильм еще не сняли: ни Стивен, ни Квентин, ни Нолан, ни Бертон.

Каждый фильм прекрасен по своему, фильм про надежду и свободу как 'Побег из Шошенка', про отвагу и спасение как ' Список Шиндлера' про мужество и храбрость как в Гладиаторе, про любовь... здесь не рискну назвать фильм, комедию как 'День Сурка',  вражду как в Престиже и. т.д.

Что я хочу этим сказать:

Нельзя выбирать между этими качествами, соответственно и лучшего фильма выбрать нельзя, так как поставив на первое место надежду и свободу, другие чувства будут оказываться менее значимыми  а это не так, поэтому как появится фильм в которой будут в равной степени описаны все эти чувства, вот тогда и можно будет назвать этот фильм самым лучшим, хотя снять такую картину наверное в принципе невозможно.

А что касается данного фильма, то конечно же это классика и один из самых лучших творений кинематографа, и о другой оценки кроме 10 здесь не может быть и речи.",05 августа 2013 | 19:29,good
1844890,497065,Ig_N,,"Обычно, посмотрев кино, я стараюсь написать рецензию в тот же день, чтобы не дать эмоциям схлынуть, чувствам выветриться, а впечатлению изгладиться. Часто именно поэтому в моих рецензиях так много пафоса и восторженности – я пишу свои тексты, находясь в плену самых разнообразных эмоций. «Побег из Шоушенка» я посмотрел неделю назад, а текст пишу только сейчас. И знаете, ничего не схлынуло, не выветрилось, не изгладилось. Возможно, именно в этом особая прелесть данной картины – она настоящим монолитом, не размываемым временем и изменчивостью человеческой натуры, оседает в памяти людей.

Про тюремный быт снято множество картин. Это фишка Запада - особая тюремная романтика. Позднее это пришло и в Россию. Я знаю парочку фильмов данной тематики, которые, на мой вкус, атмосфернее «Шоушенка», но лучше ли они в глобальном смысле? Едва ли. Этот фильм цепляет своей основательностью – это не просто кусок мозаики тюремной жизни, отраженный на экране, - это настоящая сага о заключении человека в неволю, о попытке обуздания его разума и духа.

Каждый сам для себя составляет различные хит-парады и рейтинги. В мои топ-5 этот фильм вряд ли бы попал, в 7 – скорее всего, а в 10-15 – обязательно. Это не значит, что «Шоушенк» плох или я его низко оценил. Это кино на твердейшую «десятку», но «десяток» я ставлю много, поэтому и среди них у меня проходят различные водоразделы. Так вот «Шоушенк», в моем топе, сильно проигрывает, например, «Зеленой миле». «Миля» заставила меня пережить такой катарсис, которого я не испытывал ни до, ни после, - она перетряхнула все мое нутро. «Шоушенк» намертво впечатался в память, заставил думать, грустить, улыбаться, негодовать, но он не стал для меня фильмом-явлением, фильмом-откровением, хотя, должен признаться, что афера главного героя гениальна.

Что касается актерской игры, то тут только «охи, ахи» и прочие восторги. Дуэт Роббинс-Фриман – один из сильнейших, что я видел на киноэкране. Роббинс мне очень понравится в «Таинственной реке», но здесь он, конечно, сыграл куда более мощную роль. Он буквально нанизывает фильм на себя. В то же время Фриман старается оттягивать зрительское внимание на себя, и у него это отлично получается. Между главными героями ведется некая негласная битва за благосклонность зрителя. И оба они в этом дружеском соревновании блещут всеми спектрами и красками, а выигрывает от этого, несомненно, зритель.

Нельзя не сказать еще про один союз: Фрэнк Дарабонт и Стивен Кинг. Сделали два таких фильма, как 'Миля' и 'Шоушенк'. Да они чертовы гении)

10 из 10",02 августа 2013 | 16:02,good
1844066,2890051,ivan2543,,"Это круто.

Обычно экранизации сильно уступают книгам. Вдвойне удивительно, что основой стал одна из лучших повестей самого Стивена Кинга, короля психологического триллера. Не испортить такой материал – уже достижение, но придать истории большую убедительность, оживить персонажей – это невероятная победа.

В фильме образ Энди Дюфрейна избавился от налета «механичности», вызванной тем, что в повести мы знаем его со слов рассказчика. Да, в трактовке Дарабонта Энди уже не выглядит таким совершенным – он больше, чем в повести, дает волю эмоциям, иногда ведет себя нелогично (как в инциденте с «трансляцией»); но и симпатии он вызывает больше. Видно, что Энди постоянно находится в состоянии внутреннего бунта, ни на секунду не смиряясь со своим заключением. Его побег начинается с момента попадания за решетку. И каждый новый удар судьбы – только повод для симметричного ответа. Сила этого человека потрясает – до него Шоушенк сломал всех, кто попадал туда.

Добавленные, «не книжные» эпизоды органично вписываются в историю Кинга. Рассказ о судьбе старого «пожизненного» зека, которого выпустили из тюрьмы на восьмом десятке жизни – и яркая иллюстрация абсурдности человеческого общества, и картина полной адаптации человека к тюремной жизни, отвыкания от свободы. Уже упомянутая «трансляция» - может быть, излишне эффектный, но органичный способ напомнить зрителю, что Дюфрейн ни на секунду не смирился со своим заточением. Да и Рэд не просто выполняет функцию рассказчика – «единственный виновный человек в Шоушенке» здесь – герой собственной истории.

Итог: Да, многие эффектные эпизоды добавлены режиссером в расчете на специфику восприятия кинематографической истории. Да, многие «чернушные» моменты исходной повести смягчены. Конечно, стопроцентного переноса повести на экран не получилось. Вместо этого случилось почти невозможное – на основе отличной повести снят еще более замечательный фильм.

10 из 10",01 августа 2013 | 01:19,good
1841067,1869795,WHY_NINA,Ты или живешь или доживаешь.,"Вы когда-нибудь видели фильм, который затрагивает все границы этого мира? Фильм, в котором сквозь центральную тему проноситься сотни других истин, осознаний, прозрений... Побег из Шоушенка - единственный в своем роде!

Динамический сюжет в центре которого прекрасно подана атмосфера тюрьмы. Он охватывает не только описания человеческой природы и образы заключенных в 'ином мире', он открывает суть рефлексии в чисто виде. Так же прекрасно подан непонятный миру пассеизм, который будоражит нашу психику, особенно в судьбе второстепенного персонажа Брукса. Дикая привязанность к тюрьме и пристрастие к прошлому не оставляет шанса для жизни вне «привычной вселенной». Хоть центральной фигурой фильма является Энди Дюфрей (Тим Роббинс), эдакий гений, находящийся в списке врагов у судьбы, меня больше привлек Ред (Морган Фриман). Герой Моргана Фримана - мудрый наблюдатель, похоронивший надежду как мертвого родственника, превратившись при этом в ироничного подсудимого. И именно этот  флегматичный сарказм освободил его от пожизненного заключения. 

В этом фильме невероятное количество красок, надежды, юмора, полета мыслей, мечтаний, спасений... Чего только стоят детали! Маленький ворон у старика Брукса, гармошка у Реда или весьма внушительные плакаты в камере - они так бережно составляют некий воодушевляющий мир, вопреки  установленному клише в образе тюрьмы. 

Удивительно органично переплетаются и негативные ноты в картине. Убийства, жестокость, человеческие пороки в итоге растворяются на фоне Тихого океана и верной дружбы.

Этот фильм еще один представитель вечности. 

10 из 10",28 июля 2013 | 01:14,good
1840029,2992109,Вячеслав Иванов,"Рита Хейуорт, или Спасение из Шоушенка","Сюжет:

Повествование фильма ведётся от лица заключённого по имени Ред (от англ. — Рыжий, что, к слову, не очень понятно), который отбывает пожизненное заключение в тюрьме Шоушенк. 

Ред — важный человек и имеет большой авторитет среди других заключённых: его связи позволяют достать почти любую контрабанду, от молочных коктейлей до книг о политике. Единственное, чем Ред не занимается — это оружием и сильными наркотиками, так как «не хочет помогать кому-либо убивать себя или ближнего своего».

Второй герой — это Энди Дюффрейн. Главный герой. Вице-президент банка, приговорён к двум пожизненным заключениям за убийство жены и её любовника, которого он не совершал.

О фильме:

Обычно перед режиссерами, рискнувшими экранизировать «что-нибудь из Кинга» стоит непростая задача: слить лишнюю воду, которой в романах Стивена пруд пруди. Дарабонт сделал все с точностью до наоборот: взял маленький рассказ «Рита Хэйуорт и побег (спасение) из Шоушенка» и растянул его до полнометражного фильма, длящегося более двух часов. Френк Дарабонт — единственный в мире режиссёр, который смог проникнуться мрачным рассказом Стивена Кинга и донести нам его совсем нетронутым — таким, каким он и был написан. Я думаю, это величайший талант: суметь передать рассказ и растянуть его, при этом не теряя целостности и атмосферы рассказа.

Мы погружаемся в мрачный мир — тюрьму Шоушенк, где отбывают наказание самые плохие преступники. Но среди них есть один человек, который не виноват, который надеется спастись, и эта надежда помогает ему пережить все ужасы и издевательства. Надежда и Вера. Основа фильма. Фундамент, так сказать.

Блестящая игра актёров + Хороший сюжет + Надменный режиссёр= Хороший фильм= Побег из Шоушенка!

Конечно, субъективно говоря, были минусы, но они уходят на второй план. Далеко-далеко. Для меня фильм был не трудным, даже лёгким и ну, очень интересным. Показать человека, который столько лет каждый день жил в страхе и надежде спастись из Шоушенка — вот настоящий сюжет, вот это история, это драма.

«Страх - это кандалы. Надежда - это свобода.»

Бессмысленно, что либо ещё говорить об этом фильме. Первые места в Топах Лучших Кинокартин, положительная критики, и даже те же номинации на Оскар - говорят сами за себя. Этот даже можно отнести к прекрасно и нерушимой классике.

10 из 10

Удачи и всех благ!",26 июля 2013 | 11:43,good
1839739,3313070,evibliss,«Но не бумажка создаёт человека. И не тюрьма его уничтожает.»,"Совершенно не по случайным стечениям обстоятельств именно этот фильм, не получив ни одной негативной рецензии, ни даже нейтральной, держится в топе сайта кинокритиков со всего мира. Побег из Шоушенка снят гениальным, на мой взгляд, режиссером Фрэнком Дарабонтом, который сумел показать всю глубину истории об Энди Дюфрене и одновременно включить второстепенных персонажей, которые наполнили смысл в философии всего повествования. 

Самое главное в этом фильме - это надежда, которая никогда не угаснет, это любовь к жизни, это безудержное стремление к своей цели, это нескончаемая дружба. Все это наблюдается в главном герое Энди. Зрители увидели насколько яростным, но в то же время незаметным и тихим было желание Дюфрена вырваться на волю, переиграть свою судьбу. Так же заботу о друге, которая направила его на правильный и счастливый путь. Главная идея фильма была полностью раскрыта. Но была бы она настолько хороша, если не было включно таких, на вид несущественных, вставок про музыку или же не было такого персонажа, как Брукс? 

Старик Брукс - обычный старик, отсидевший свои 50 лет, вызвал у меня бурю переживаний и эмоций. Он был как прирученный зверек, к тому же еще и переместившийся во времени. Он стал стар, никому не нужен в этом новом мире, так отличающимся от своей привычной 'клетки', даже от жизни до 'клетки'. Можно сказать что 50 лет - это не пожизненный срок, но в реальности 50 лет - это пол века. Для старика этот срок и был пожизненным, по крайней мере на его подсознательном уровне. Он давно утратил надежду, он погас изнутри. Видно это и было мучительнее всего на воле.

'Не забыть, что в мире есть места, не высеченные из камня. Что у тебя есть то, до чего им не добраться. То, что они не тронут. Это только твое, понимаешь. Ничье больше. Только твое.' - вот та великолепная цитата о музыке, которую нельзя отнять, о надежде. Только после нее понимаешь всю суть сцены с песней немецких певиц, которых слушала вся тюрьма. Энди расплатился сроком в картере, но взамен дал людям самое главное на его взгляд - надежду. 

Да, конец фильма был потрясающим, но чувствовал бы зритель тоже, не увидев хотя бы вышеперечисленные моменты? Именно музыка внесла еще больше смысла в слово надежда, именно смерть Брукса многое объясняла о нужности хотя бы одному человеку, о дружбе между Энди и Редом. Зритель наверняка переживал что Ред пойдет по стопам старика, но увидев его на побережье 'океана без памяти', рядом с Энди, мы прочувствовали тот момент радости, счастья и сбывшихся надежд. 

10 из 10",25 июля 2013 | 21:16,good
1836161,1617846,Фрагмент,"Если ты дошел до «Сейчас», стоит идти дальше!:)","'Побег из Шоушинка' -  это фильм, снятый по одной из повестей знаменитого американского писателя - Стивена Кинга. Думаю, что для тех, кто ценит творчества Кинга - это уже большая мотивация, чтобы посмотреть данную картину. Но книга - это книга, а фильм - это фильм. И порой не хочется смотреть фильм, когда ты прочитал книгу. Этот фильм стоит посмотреть и в том случае, если повесть Кинга «Рита Хейуорт и спасение из Шоушенка»  была прочитана.

Действие фильма начинаются в 1947 году. Вице-президент банка Энди Дюфрейн приговорён к двум пожизненным заключениям за убийство жены и её любовника, однако он не признаёт своей вины. Он попадает в Шоушенк — одну из самых мрачных тюрем Новой Англии.  Именно этот сюжет  положен в основу данной картины. 

Каждому из нас предоставляется возможность прожить историю Энди Дюфрейна, а вместе с тем,  и еще нескольких заключенных тюрьмы Шоушинк. Фильм скорее рассказывает каждому из нас о человеческой философии жизни. Люди, которых отправили на всю жизнь в тюрьму. Люди, у которых отняли всю жизнь. Каждый из героев: Энди, Рэд, Хейвуд и другие изо дня в день занимаются рутиной, каждый своей рутиной, а всё потому, что иначе нельзя. Нужно, чтобы  голова была занята. Каждый из них выживает в Шоушенки, а кто-то понимает, что только в Шоушенки может жить, а там, за проволокой,  находится жизнь, полная неизвестности и страха. 

С первых минут попадания Энди в Шоушенк становится понятно, что он другой. Поначалу кажется, что у него есть невидимый плащ, который защищает его от неприятностей. Но думаю, что дело не в плаще, а в том, что у главного героя была новая, еще не ведомая Шоушенку  жизненная философия. Он на всё смотрел по-другому, а самое главное он вселял надежду не только себе, но и другим. 

Мне кажется, что 'Побег из Шоушенка' - это фильм, который помогает осознать: если ты смог дойти до сейчас, может стоит задуматься и понять, что у тебя хватит сил пойти дальше ? Мне кажется, что 'Побег из Шоушенка' - это фильм, который показывает каждому из нас такие разные жизненные позиции, такую разную жизненную философию  героев. Мне кажется, что 'Побег из Шоушенка' - это фильм о дружбе. Дружба, которая помогает тебе твердо стоять на ногах. Мне очень нравится момент, когда Рэд едит в автобусе,  единственное о чем он думает - это о том, как пожмет руку Энди. Это дружба, которая вызывает в душе трепет. Трепет, который по силе вызвать только еще одному чувству - любви. Мне кажется, что 'Побег из Шоушенка' - это фильм о свободе и выборе, но самое главное, на мой взгляд, что 'Побег из Шоушенка' - это фильм о НАДЕЖДЕ. Когда человек твердо знает, что внутри него есть мощная сила, которая никогда не сможет погаснуть, он идет вперед. Это то, что есть у главного героя. Это то, что герои приобретают в фильме.

И это не все мысли, которыми наполнен данный фильм, но мне кажется, что очень важно самому посмотреть 'Побег из Шоушенка' и ощутить приятное влияние картины на себе.

10 из 10

 Спасибо, что есть такие картины!",21 июля 2013 | 00:14,good
1832861,2459996,Aleks Svitt,"«Побег из Шоушенка» (США, 1994). Вера, надежда и свобода, как высшая ценность жизни насущной…","Здравствуйте… 

Так как это первый фильм, из золотой коллекции Кинга в моей биографии, то, было бы неразумным не сказать вот что…

Когда молодой и, тогда ещё малоизвестный, Стивен Эдвин Кинг окончил школу и поступил в университет своего родного штата Мэн, он пытался пробиться в местные газеты, и снискать себе славу. Мол, пишу с 12 лет, опыт имеется, обладаю ударной фамилией по линии отца (с английского «кинг» – это король – примечание автора), так почему бы людям не узнать обо мне? 

Мысль, конечно, была хорошей, но данный энтузиаст был не единственным, кто умел составлять интересные предложения, и ему отказали… Тогда он попытался снова. Вновь отказ… Тогда Кинг решил вбить гвоздь в стену и вешать на него все письменные отказы, присланные из местных газет и журналов. Мол, буду писать им до тех пор, пока гвоздь в стене не прогнётся…

Через какое-то время, гвоздь, всё же, прогнулся... Тогда, неунывающий писатель, вынул его и вбил длинный стальной пруток. Мол, раз, уж, отказывают на простом гвозде, то, что же скажут насчёт толстого, стального прутка… Негативные ответы стали приходить реже… А потом… Ну, вы в курсе… 

(Материал прочитан из собраний сочинений самого Кинга…)

Что-то напоминает, не так ли? Если быть точным, то - характер и стиль данного фильма («Побег из Шоушенка»), поставленный по книге этого самого целеустремлённого американского писателя и сценариста, под названием «Рита Хейуорт и спасение из Шоушенка». 

И неудивительно. Ведь работы Кинга – это его большой жизненный опыт, наблюдения, путешествия, где чётко виден специфический характер, подход, видение мира, стиль пера и незаурядная личность. Это то, что так просто не охватишь. Пока сам многое не увидел, пережил… 

Вот…

И такого усердного человека было бы глупо не экранизировать… Ведь упорство – оно многого стоит… 

Ну и, «Побег из Шоушенка» является ярким тому примером… 

Одного молодого парня, по имени Энди Дюфрейн (Тим Роббинс), вице-президента крупного банка, приговаривают к 2-м пожизненным заключениям, за хладнокровное убийство своей жены и её любовника. Прямых доказательств нет, сам он вину свою отрицает, (ссылаясь лишь на невменяемую, пьяную попытку, как следует, напугать их), но улики и показания соседей свидетельствуют против него, и его сажают в тюрьму…   

Всё… Убивал он или нет, этот мало эмоциональный, безучастный к своей судьбе субъект, вы узнаете, посмотрев эту историю… 

А, узнав, увидите, что чувствуют человек, когда всё уже решено за его спиной, а он оказывается настолько психически слаб, чтобы противостоять сильным мира сего и бороться. Без наличия хорошего, толкового адвоката, на веки вечные гнить в тюрьме… 

Режиссёр: Фрэнк Дарабонт. 

Адаптированный сценарий по книге Стивена Кинга: Фрэнк Дарабонт.

Композитор: Томас Ньюман… 

Гнить в тюрьме… Но даже это, у всех бывает по-разному… 

Среди жестокости, грязи и тьмы, сложно, но можно остаться человеком… Попытаться выяснить истинные причины смерти жены и её любовника… Образовывать себя, читая мудрые, полезные книги… Верить в лучшее… И… бороться за потерянную свободу...

Так, уж, вышло, что именно в этом ужасном месте, проведя большое количество лет в неволе, Энди смог «проснуться», найти настоящего друга - Эллис Бойд «Рэд» Рэддинг (великолепный Морган Фриман), закалить свой характер и не потерять веру… В себя, человечество, свободу…

Вот…

Я не встречал раньше в фильмах актёра Тима Роббинса. Не скажу, что он гениален, но что-то в нём такого было… 

Признаюсь, сначала мне не хватало теплоты его души, и он не мог к себе из-за этого расположить (ведь, трудно сопереживать актёру, герой которого не совсем приятен), но потом всё уравновесилось. Немалую роль тому сыграл закрученный сценарий и гениальный Морган Фриман (в фильме – заключённый Эллис Бойд «Рэд» Рэддинг). Я смог увидеть, почувствовать и ощутить ту жизнь, атмосферу и обречённость… 

Ну и, конечно же, сам побег не мог, не тронуть… Тут Кинг с Дарабонтом постарались. Мастера…

Не знаю почему, но в самый кульминационный момент фильма, мне вспомнился «Властелин Колец: Две Башни», и особенно фрагмент, когда на загнанных в Хельмово Ущелье роханских коневодов, собирались напасть 10 000 сильных и жестоких Урук-хаев…

Диалог Арагорна с неопытным подростком перед боем, как бы, висел над Энди Дюфрейном, и идущим сверху ливнем…

«Дай мне твой меч. Как тебя зовут?».
«Халет. Сын Хамы, мой господин… Люди говорят, что мы не выживем этой ночью. Что всё это безнадёжно».
«Это хороший меч, Халет, сын Хамы… Всегда есть НАДЕЖДА!»… 

И вот эта последняя фраза, сказанная сильно, подбадривающе и с душой, и ставит победную точку в великолепной работе Фрэнка Дарабонта, по книге усердного Стивена Кинга. 

Всегда есть НАДЕЖДА… Даже в неволе, карцере, замкнутом пространстве… И это немало… 

Ну, а в заключении, скажу, что такую картину хотелось бы рекомендовать всем подряд, но… пусть это каждый решит для себя сам… 

Лично я, нашёл, что хотел… Удачи и вам… 

10 из 10 

Благодарю за внимание…",16 июля 2013 | 19:05,good
1832216,3290055,grishakakd,Полюбить побег,"Увидев этот шедевр киноиндустрии в-первые по телевизору. Заболел игрой Моргана Фримена. Заболел фильмами/сериалами о побеге из тюрем и тюремными новеллами. 

'Побег из Шоушенка' рассказывает историю несправедливо осужденного Энди Дюфрейна, историю трагичную и нелепую в чём-то, но не менее захватывающую. Попав в заточение на два пожизненных срока Энди не сразу бросается в кипящую тюремную жизнь. Для начала он попадает в пари, сам того не зная. Старожилы Шоушенка делают ставки на 'свежую рыбу' - у кого из новых постояльцев съедет крыша в первую же ночь. Дюфрейн не сдался.

Банковский работник, а именно им был наш герой, находится в опале. С одной стороны непривычная, неказистая жизнь за решёткой, с другой обитатели тюремной фауны. Он будет бит своими гомосексуальными соседями, за то, что не хочет входить в их когорту.

Он познакомится с человеком, который сможет всё достать в этих 'четырёх стенах' - Рэдом. Сдружится с ним. 

Энди человек высшего сословия, привыкший к свободе, будет навязывать этому, уже отчаявшемуся социальному институту, свои интересы.

Он будет, как белая ворона. Любитель почитать и послушать музыку. Образован, не в меру смекалист.

Не в моих правилах давать советы, но посмотреть этот фильм, наверное, должен каждый. Осознание стремления человека быть выше всех бед, быть ближе к сознанию и понимать дружбу, как она есть.

Здесь вы найдёте для себя объяснения на эти все вопросы.

Удачного просмотра! 

10 из 10",15 июля 2013 | 19:37,good
1832181,3289608,Scherlok,"Самый печальный фильм о том, как верить в лучшее","Посмотрев его, вы поймёте, почему этот фильм стоит на вершине всех топов лучших фильмов. 

Кто бы мог подумать, что сюжет о тюремном заключении способен вызывать желание жить! До меня уже все говорили, но, простите, повторю ещё раз: это гениальный фильм!!!

А теперь объясню почему. 'Побег из Шоушенка' не просто развлекательный аттракцион или один из тех 'интеллектуальных' фильмов, посмотрев один раз который говоришь: 'Согласен, хорошое мысль'. Тут больше. Это история учит жизни. Да, мир несправедлив (мы в этом убеждаемся ещё в начале фильма), мир жесток (рассказывается на протяжении всего фильма), но хороший человек, всегда должен оставаться хорошим человеком, в какие бы условия он не попадал. Ситация не оправдывает наши грехи. 

А ещё то, что терпение и трудолюбие способны на многое. Они помогут выбраться из той ямы, куда ты попал. И самое главное - никогда не сдаваться! 

'Побег из Шоушенка' также пропагандирует вещи, которые в других 'жизнеутверждающих' фильмах почему-то упускаются как не нужные, а они, междупрочим, тоже создают характер человека: ум, находчевость, образованность, любовь к искусству. А ещё осознание и принятие собственных ошибок. Ну и, конечно, вера в дружбу. 

Теперь о техничесокй стороне. Мало знакомы, с работами Тима Роббинса, но он идеально подошёл для этой роли. Не могу представить на его месте никакую суперизвестную американскую звезду. Всё просто и реалистично. Морган Фриман - всё-таки он блестящий актёр! И несмотря на то, что по сюжету, на роль Рэда не подходил афроамериканец, создатели приняли правильное решение, взяв Моргана Фримена эту роль. Этот актёр поздно прославился. Но как прославился! 'Побег из Шоушенка', серия фильмов об Алексе Кроссе, 'Пока не сыграл в ящик' и один из лучших фильмов этого года 'Иллюзия Обмана'. Вместе, этот актёрский дуэт - 50% успеха этого фильма. 

Снято всё натуралистично, так что даже придраться не к чему. Кстати, режиссёр этого фильма снял и 'Зелёную милю'. И музыка хорошо подобрана. Ну и спасибо Стивену Кингу, который придумал эту историю.",15 июля 2013 | 18:33,good
1832079,922042,Little Darling,"Я свободен, словно птица в небесах","Удивительное дело, но все реже мне попадаются фильмы, после которых остается послевкусие. И дело не в моих черствости или безразличии, нет. Дело в самих фильмах. Они не несут душевной нагрузки. После титров я могу спокойно заниматься своими делами, быстро отвлечься и забыть о просмотренном. 

Но не сегодня.

Невиновного Энди заперли в Шоушенке, и самые главные годы своей жизни - те годы, когда как раз пора жить, любить, работать, рожать детей, - он провел там. Неизвестно, как это отразилось бы на психике другого человека, но Энди остался в уме и не потерял самое главное. Не веру, не надежду, нет, нечто другое, более рациональное. Энди сумел сохранить в себе способность бороться. Способность идти вперед, несмотря на чертовы два пожизненных, биться в запертую дверь, рвать, грызть, скрести ногтями, долбить адскую стену 20 лет, ползти по трубе с дерьмом, но не сдаваться.

И чудесное послевкусие, которое катаешь на языке, вдыхаешь, видишь и слышишь, ощущаешь кончиками пальцев, прокручиваешь перед глазами - это осознание, что он свободен, и еще почему-то чувство, что свободен ты.

То необъяснимое чувство собственной непокоренности, осознание своих сил, возможностей, - вот что дает этот фильм. Не удивительно, что посетители Кинопоиска сочли его лучшим из лучших. Нечасто можно почувствовать этот прилив свободы и ясности. Но'Побег из Шоушенка' и конкретно Энди дают эту возможность, безвозмездно дарят, и спасибо им за это.",15 июля 2013 | 16:05,good
